customer_id,date,platform,text
CUST-00720,2025-05-31,social,Support is slow and not helpful.
CUST-00720,2025-11-10,social,Team solved my issue quickly.
CUST-00720,2025-09-12,social,Team solved my issue quickly.
CUST-00720,2025-04-13,social,Support is slow and not helpful.
CUST-00720,2025-08-28,social,Great service and fast support response.
CUST-00720,2025-08-30,social,I am disappointed with recurring bugs.
CUST-00721,2025-11-28,social,Support is slow and not helpful.
CUST-00721,2025-05-20,social,Very satisfied with product quality.
CUST-00721,2025-11-21,social,I am disappointed with recurring bugs.
CUST-00721,2025-01-09,social,"Terrible experience, issue still unresolved."
CUST-00722,2026-02-18,social,"Terrible experience, issue still unresolved."
CUST-00722,2025-10-24,social,"Terrible experience, issue still unresolved."
CUST-00722,2025-09-17,social,I am disappointed with recurring bugs.
CUST-00722,2025-07-27,social,Question about product features.
CUST-00722,2025-12-30,social,Great service and fast support response.
CUST-00722,2025-09-18,social,Requesting more information about pricing.
CUST-00723,2025-03-23,social,"Terrible experience, issue still unresolved."
CUST-00723,2025-12-28,social,Very satisfied with product quality.
CUST-00724,2025-04-19,social,Support is slow and not helpful.
CUST-00724,2025-05-07,social,Team solved my issue quickly.
CUST-00725,2025-01-12,social,Requesting more information about pricing.
CUST-00725,2025-08-20,social,I am disappointed with recurring bugs.
CUST-00725,2025-04-15,social,Support is slow and not helpful.
CUST-00726,2025-02-06,social,Team solved my issue quickly.
CUST-00726,2025-05-30,social,Support is slow and not helpful.
CUST-00726,2025-07-12,social,"Terrible experience, issue still unresolved."
CUST-00726,2026-02-26,social,Great service and fast support response.
CUST-00727,2025-05-24,social,Team solved my issue quickly.
CUST-00727,2025-03-18,social,Very satisfied with product quality.
CUST-00727,2025-09-23,social,Question about product features.
CUST-00727,2025-01-17,social,Very satisfied with product quality.
CUST-00727,2025-04-28,social,I am disappointed with recurring bugs.
CUST-00728,2026-02-25,social,Team solved my issue quickly.
CUST-00729,2025-09-22,social,"Terrible experience, issue still unresolved."
CUST-00729,2025-10-22,social,Great service and fast support response.
CUST-00729,2025-08-29,social,Team solved my issue quickly.
CUST-00729,2025-07-24,social,Need an update on my support ticket.
CUST-00729,2025-06-18,social,Very satisfied with product quality.
CUST-00729,2025-12-15,social,I am disappointed with recurring bugs.
CUST-00729,2026-01-07,social,Need an update on my support ticket.
CUST-00729,2026-01-27,social,I am disappointed with recurring bugs.
CUST-00731,2026-02-11,social,Question about product features.
CUST-00731,2025-11-10,social,Support is slow and not helpful.
CUST-00731,2025-07-02,social,I am disappointed with recurring bugs.
CUST-00731,2025-12-01,social,"Terrible experience, issue still unresolved."
CUST-00731,2026-02-10,social,Requesting more information about pricing.
CUST-00732,2025-09-25,social,Team solved my issue quickly.
CUST-00732,2025-11-02,social,Requesting more information about pricing.
CUST-00732,2026-01-02,social,"Terrible experience, issue still unresolved."
CUST-00732,2025-12-17,social,Very satisfied with product quality.
CUST-00732,2025-05-07,social,"Terrible experience, issue still unresolved."
CUST-00732,2025-01-22,social,Question about product features.
CUST-00732,2025-01-08,social,Support is slow and not helpful.
CUST-00733,2025-04-06,social,Great service and fast support response.
CUST-00733,2026-02-15,social,Need an update on my support ticket.
CUST-00733,2025-03-02,social,Very satisfied with product quality.
CUST-00734,2026-02-14,social,Very satisfied with product quality.
CUST-00734,2025-08-12,social,"Terrible experience, issue still unresolved."
CUST-00735,2025-07-15,social,I am disappointed with recurring bugs.
CUST-00735,2025-03-29,social,Great service and fast support response.
CUST-00735,2026-02-23,social,Need an update on my support ticket.
CUST-00735,2025-08-02,social,Team solved my issue quickly.
CUST-00735,2025-09-25,social,I am disappointed with recurring bugs.
CUST-00735,2025-04-27,social,Support is slow and not helpful.
CUST-00736,2025-04-02,social,Great service and fast support response.
CUST-00736,2025-09-01,social,"Terrible experience, issue still unresolved."
CUST-00736,2025-07-21,social,Need an update on my support ticket.
CUST-00736,2025-05-21,social,Team solved my issue quickly.
CUST-00736,2026-02-24,social,Great service and fast support response.
CUST-00736,2025-11-21,social,Need an update on my support ticket.
CUST-00736,2026-01-02,social,"Terrible experience, issue still unresolved."
CUST-00736,2026-01-07,social,Great service and fast support response.
CUST-00738,2025-07-13,social,"Terrible experience, issue still unresolved."
CUST-00738,2026-02-26,social,Need an update on my support ticket.
CUST-00738,2025-01-18,social,Great service and fast support response.
CUST-00738,2025-07-03,social,Very satisfied with product quality.
CUST-00738,2026-02-10,social,I am disappointed with recurring bugs.
CUST-00738,2025-01-17,social,Support is slow and not helpful.
CUST-00738,2025-05-02,social,Need an update on my support ticket.
CUST-00738,2025-06-04,social,Very satisfied with product quality.
CUST-00739,2025-01-10,social,Very satisfied with product quality.
CUST-00739,2025-10-25,social,Need an update on my support ticket.
CUST-00739,2025-03-23,social,"Terrible experience, issue still unresolved."
CUST-00739,2025-05-04,social,Question about product features.
CUST-00739,2025-11-17,social,Very satisfied with product quality.
CUST-00739,2025-08-31,social,Team solved my issue quickly.
CUST-00739,2025-06-14,social,Support is slow and not helpful.
CUST-00739,2025-12-20,social,"Terrible experience, issue still unresolved."
CUST-00740,2025-08-10,social,Need an update on my support ticket.
CUST-00740,2025-12-26,social,"Terrible experience, issue still unresolved."
CUST-00740,2025-07-12,social,I am disappointed with recurring bugs.
CUST-00740,2025-03-10,social,Support is slow and not helpful.
CUST-00740,2025-03-29,social,Very satisfied with product quality.
CUST-00742,2026-02-24,social,Need an update on my support ticket.
CUST-00742,2025-03-02,social,Team solved my issue quickly.
CUST-00742,2025-05-28,social,Great service and fast support response.
CUST-00742,2025-10-06,social,Great service and fast support response.
CUST-00742,2025-06-29,social,I am disappointed with recurring bugs.
CUST-00744,2025-06-15,social,Team solved my issue quickly.
CUST-00744,2025-06-07,social,I am disappointed with recurring bugs.
CUST-00746,2025-11-03,social,"Terrible experience, issue still unresolved."
CUST-00746,2025-09-23,social,"Terrible experience, issue still unresolved."
CUST-00747,2025-05-28,social,Need an update on my support ticket.
CUST-00747,2025-04-10,social,Need an update on my support ticket.
CUST-00747,2025-11-09,social,Need an update on my support ticket.
CUST-00747,2025-05-17,social,Great service and fast support response.
CUST-00747,2025-09-18,social,Requesting more information about pricing.
CUST-00747,2025-03-15,social,Support is slow and not helpful.
CUST-00748,2025-09-23,social,Team solved my issue quickly.
CUST-00748,2025-06-23,social,Very satisfied with product quality.
CUST-00748,2025-12-06,social,I am disappointed with recurring bugs.
CUST-00749,2025-10-10,social,"Terrible experience, issue still unresolved."
CUST-00750,2025-05-02,social,Very satisfied with product quality.
CUST-00750,2025-09-22,social,"Terrible experience, issue still unresolved."
CUST-00750,2025-03-07,social,"Terrible experience, issue still unresolved."
CUST-00750,2025-09-23,social,Need an update on my support ticket.
CUST-00750,2025-01-30,social,Very satisfied with product quality.
CUST-00750,2025-02-05,social,Team solved my issue quickly.
CUST-00751,2025-04-09,social,I am disappointed with recurring bugs.
CUST-00751,2026-01-05,social,Question about product features.
CUST-00751,2025-03-25,social,Team solved my issue quickly.
CUST-00751,2025-01-08,social,Very satisfied with product quality.
CUST-00752,2026-03-01,social,Question about product features.
CUST-00752,2025-01-04,social,Great service and fast support response.
CUST-00753,2025-07-28,social,Team solved my issue quickly.
CUST-00753,2025-11-13,social,Very satisfied with product quality.
CUST-00753,2026-02-13,social,"Terrible experience, issue still unresolved."
CUST-00753,2026-01-22,social,Need an update on my support ticket.
CUST-00754,2026-02-02,social,I am disappointed with recurring bugs.
CUST-00754,2026-01-07,social,Support is slow and not helpful.
CUST-00754,2025-04-18,social,"Terrible experience, issue still unresolved."
CUST-00754,2025-08-16,social,Very satisfied with product quality.
CUST-00755,2025-05-24,social,Very satisfied with product quality.
CUST-00755,2025-06-29,social,"Terrible experience, issue still unresolved."
CUST-00755,2025-05-04,social,Question about product features.
CUST-00755,2025-05-18,social,I am disappointed with recurring bugs.
CUST-00755,2025-06-21,social,Very satisfied with product quality.
CUST-00755,2025-08-17,social,I am disappointed with recurring bugs.
CUST-00755,2025-05-02,social,Very satisfied with product quality.
CUST-00755,2025-08-06,social,Requesting more information about pricing.
CUST-00756,2026-01-03,social,Team solved my issue quickly.
CUST-00756,2025-06-20,social,Requesting more information about pricing.
CUST-00756,2025-03-24,social,Support is slow and not helpful.
CUST-00756,2025-10-16,social,Support is slow and not helpful.
CUST-00756,2025-07-02,social,Team solved my issue quickly.
CUST-00757,2025-12-26,social,Question about product features.
CUST-00758,2025-10-23,social,Team solved my issue quickly.
CUST-00758,2025-12-29,social,I am disappointed with recurring bugs.
CUST-00759,2025-11-30,social,Need an update on my support ticket.
CUST-00759,2025-04-26,social,"Terrible experience, issue still unresolved."
CUST-00760,2025-08-13,social,I am disappointed with recurring bugs.
CUST-00760,2025-11-16,social,Requesting more information about pricing.
CUST-00760,2026-02-03,social,Requesting more information about pricing.
CUST-00760,2026-01-20,social,Great service and fast support response.
CUST-00760,2026-02-24,social,Support is slow and not helpful.
CUST-00760,2026-01-02,social,Great service and fast support response.
CUST-00760,2025-05-21,social,Very satisfied with product quality.
CUST-00760,2025-06-19,social,Support is slow and not helpful.
CUST-00761,2025-07-22,social,I am disappointed with recurring bugs.
CUST-00761,2025-06-22,social,Very satisfied with product quality.
CUST-00761,2025-06-03,social,Need an update on my support ticket.
CUST-00761,2025-10-16,social,Team solved my issue quickly.
CUST-00761,2026-03-04,social,"Terrible experience, issue still unresolved."
CUST-00763,2025-02-23,social,Very satisfied with product quality.
CUST-00763,2025-03-14,social,Team solved my issue quickly.
CUST-00763,2025-03-18,social,Great service and fast support response.
CUST-00763,2025-03-21,social,Great service and fast support response.
CUST-00763,2025-09-24,social,Question about product features.
CUST-00764,2025-11-10,social,Very satisfied with product quality.
CUST-00764,2025-12-05,social,Team solved my issue quickly.
CUST-00764,2025-11-12,social,Great service and fast support response.
CUST-00764,2026-02-22,social,Requesting more information about pricing.
CUST-00764,2025-03-12,social,Great service and fast support response.
CUST-00764,2025-01-30,social,Requesting more information about pricing.
CUST-00765,2025-08-11,social,Team solved my issue quickly.
CUST-00765,2025-02-27,social,Great service and fast support response.
